sample,compound_number,TIC,norm_TIC,Cosine_Shared,Nshared,Nshared_Major,Percent_Shared
N16_DN1772_polar,15,197404,1245337,0.597,5,3,0.3
N16_DN1772_polar,61,10401773,65620235,0.999,6,3,1
N16_DN1772_polar,83,2980998,18805815,0.997,10,2,1
N16_DN1772_polar,89,2533509,15982802,1,3,2,1
N16_DN1772_polar,119,890942,5620566,0.98,4,2,1
N16_DN1772_polar,128,123310,777909,0.729,3,2,0.667
N16_DN1772_polar,147,174784,1102639,0.803,4,2,0.667
N16_DN1772_polar,153,105074,662867,0.9,4,3,0.75
N16_DN1772_polar,184,89697,565865,0.928,4,3,0.6
N16_DN1772_polar,201,259142,1634816,0.991,6,5,1
N16_DN1772_polar,225,76280,481217,0.975,3,2,1
N16_DN1772_polar,282,102166,644525,0.611,3,1,1
N16_DN1772_polar,287,8113,51182,0.977,1,1,0.333
N16_DN1772_polar,327,269453,1699862,0.837,3,1,0.5
N16_DN1772_polar,361,3675136,23184828,0.998,4,1,1
N16_DN1772_polar,397,296960,1873393,0.897,7,1,0.5
N16_DN1772_polar,403,520645,3284521,0.993,3,1,1
N16_DN1772_polar,419,61844,390151,0.97,2,2,0.5
N16_DN1772_polar,439,335010,2113434,0.942,4,2,1
N16_DN1772_polar,443,203405,1283193,1,1,1,1
N16_DN1772_polar,484,177495,1119738,0.588,1,1,0.333
N16_DN1772_polar,486,393568,2482848,0.99,4,1,0.333
N16_DN1772_polar,530,76286,481255,0.876,1,1,0.333
N16_DN1772_polar,547,53041,334614,0.991,2,1,1
N16_DN1772_polar,557,10388,65538,0.991,1,1,0.333
N16_DN1772_polar,600,837684,5284583,0.994,3,2,0.667
N16_DN1772_polar,617,14858,93736,0.64,2,1,0.5
N16_DN1772_polar,620,165077,1041403,0.833,2,2,0.333
N16_DN1772_polar,621,222219,1401883,0.98,3,2,1
N16_DN1772_polar,663,266963,1684155,0.98,7,1,1
N16_DN1772_polar,680,86038,542781,0.506,2,1,0.333
N16_DN1772_polar,699,93112,587404,0.575,3,2,1
N16_DN1772_polar,704,177495,1119738,0.988,1,1,0.5
N16_DN1772_polar,719,76286,481255,0.938,1,1,0.5
N16_DN1772_polar,733,332046,2094737,1,1,1,1
N16_DN1772_polar,736,30983,195462,0.984,2,2,0.5
N16_DN1772_polar,739,16014,101028,0.592,2,1,1
N16_DN1772_polar,758,7791,49153,0.984,1,1,0.5
N16_DN1772_polar,777,22213,140135,1,1,1,1
N16_DN1772_polar,787,22637,142807,0.997,1,1,0.5
N16_DN1772_polar,789,405420,2557618,0.961,2,2,1
N16_DN1772_polar,814,27986,176556,0.793,2,2,1
N16_DN1772_polar,823,40467,255290,0.953,2,2,1
N16_DN1772_polar,828,20256,127791,1,1,1,1
N16_DN1772_polar,880,54574,344283,0.897,1,1,0.333
N16_DN1772_polar,885,67843,427993,0.971,1,1,0.5
N16_DN1772_polar,896,5914,37310,0.999,1,1,1
N16_DN1772_polar,900,20944,132128,0.996,1,1,0.333
N16_DN1772_polar,913,8287500,52282208,1,2,1,1
N16_DN1772_polar,918,6580,41512,0.954,1,1,0.5
N16_DN1772_polar,950,14503,91495,0.842,2,1,0.5
N16_DN1772_polar,965,2354382,14852767,0.995,2,1,0.5
N16_DN1772_polar,970,6230,39307,0.991,1,1,0.5
N16_DN1772_polar,991,10489,66172,0.996,1,1,0.5
N16_DN1772_polar,1010,173058,1091747,1,1,1,1
N16_DN1772_polar,1039,8140,51353,0.941,1,1,0.333
N16_DN1772_polar,1051,1452928,9165889,0.931,3,3,0.6
N16_DN1772_polar,1052,22323,140828,1,1,1,1
N16_DN1772_polar,1057,30646,193333,1,1,1,1
N16_DN1772_polar,1072,68313,430957,0.94,2,1,0.333
N16_DN1772_polar,1075,8702,54901,0.968,1,1,0.5
N16_DN1772_polar,1097,1512355,9540789,1,1,1,1
N16_DN1772_polar,1101,17111,107948,0.998,1,1,0.5
N16_DN1772_polar,1121,16661,105112,1,1,1,1
N16_DN1772_polar,1130,12979,81882,0.751,1,1,0.5
N16_DN1772_polar,1148,255525,1611998,1,2,1,1
N16_DN1772_polar,1177,12773,80582,0.593,1,1,0.5
N16_DN1772_polar,1213,46965,296282,0.965,1,1,0.5
N16_DN1772_polar,1234,23773,149974,1,1,1,1
N16_DN1772_polar,1257,54956,346696,1,1,1,1
N16_DN1772_polar,1279,7908,49892,0.978,1,1,0.5
N16_DN1772_polar,1295,15032,94833,1,1,1,1
N16_DN1772_polar,1296,8810,55584,1,1,1,1
N16_DN1772_polar,1340,19744,124562,1,1,1,1
N16_DN1772_polar,1364,30764,194080,0.846,2,1,1
N16_DN1772_polar,1411,85821,541409,0.973,2,1,1
N16_DN1772_polar,1417,10627,67042,1,1,1,1
N16_DN1772_polar,1433,7010,44223,1,1,1,1
N16_DN1772_polar,1445,17337,109376,1,1,1,1
N16_DN1772_polar,1453,6957,43889,1,1,1,1
N16_DN1772_polar,1460,15030,94818,1,1,1,1
N16_DN1772_polar,1461,24126,152205,0.998,1,1,0.5
N16_DN1772_polar,1508,72137,455086,0.987,1,1,0.333
N16_DN1772_polar,1510,8691,54833,1,1,1,1
N16_DN1772_polar,1534,13869,87498,0.993,1,1,0.5
N16_DN1772_polar,1542,54887,346262,0.506,1,1,0.5
N16_DN1772_polar,1544,16061,101321,1,1,1,1
N16_DN1772_polar,1555,9839,62070,0.966,1,1,0.5
N16_DN1772_polar,1560,8369,52797,0.999,1,1,1
N16_DN1772_polar,1568,11010,69457,1,1,1,1
N16_DN1772_polar,1578,32944,207829,1,1,1,1
N16_DN1772_polar,1597,47950,302501,1,1,1,1
N16_DN1772_polar,1603,11498,72539,1,1,1,1
N16_DN1772_polar,1638,7590,47886,1,1,1,1
N16_DN1772_polar,1655,41229,260098,0.975,2,1,1
N16_DN1772_polar,1695,12542,79126,1,1,1,1
N16_DN1772_polar,1742,13883,87585,1,1,1,1
N16_DN1772_polar,1809,21039,132729,1,1,1,1
N16_DN1772_polar,1822,17852,112620,1,1,1,1
N16_DN1772_polar,1853,6957,43889,0.726,1,1,0.5
N16_DN1772_polar,1859,39659,250197,0.967,1,1,0.5
N16_DN1772_polar,1864,39442,248824,0.896,2,2,0.667
N16_DN1772_polar,1881,7220,45551,1,1,1,1
N16_DN1772_polar,1922,13214,83361,1,1,1,1
N16_DN1772_polar,1949,7783,49100,1,1,1,1
N16_DN1772_polar,1959,21356,134728,1,1,1,1
N16_DN1772_polar,1972,7836,49435,0.793,1,1,0.5
N16_DN1772_polar,2001,14408,90894,1,1,1,1
N16_DN1772_polar,2004,485460,3062556,1,1,1,1
N16_DN1772_polar,2093,671201,4234318,1,1,1,1
N16_DN1772_polar,2105,10714,67592,1,1,1,1
N16_DN1772_polar,2126,10471,66061,1,1,1,1
N16_DN1772_polar,2129,22118,139533,1,1,1,1
N16_DN1772_polar,2144,8756,55241,1,1,1,1
N16_DN1772_polar,2148,13507,85213,0.999,1,1,0.5
N16_DN1772_polar,2168,211177,1332227,1,1,1,1
N16_DN1772_polar,2190,5965,37630,1,1,1,1
N16_DN1772_polar,2249,1983489,12512966,1,1,1,1
N16_DN1772_polar,2250,25402,160252,0.868,1,1,0.5
N16_DN1772_polar,2344,14316,90317,1,1,1,1
N16_DN1772_polar,2402,30574,192878,1,1,1,1
N16_DN1772_polar,2411,23335,147213,1,1,1,1
N16_DN1772_polar,2415,12454,78571,1,1,1,1
N16_DN1772_polar,2461,155323,979870,1,1,1,1
N16_DN1772_polar,2510,6076,38332,1,1,1,1
N16_DN1772_polar,2548,17122,108019,1,1,1,1
N16_DN1772_polar,2688,24110,152103,1,1,1,1
N16_DN1772_polar,2706,17254,108848,1,1,1,1
N16_DN1865_polar,13,180718,889884,0.761,5,3,0.429
N16_DN1865_polar,61,5800907,28564525,0.999,7,3,1
N16_DN1865_polar,71,61118,300954,0.641,3,1,0.333
N16_DN1865_polar,83,1592287,7840661,0.995,9,2,1
N16_DN1865_polar,89,2452142,12074711,1,4,2,1
N16_DN1865_polar,119,1228378,6048717,0.996,5,2,1
N16_DN1865_polar,128,310234,1527639,0.933,4,2,0.667
N16_DN1865_polar,147,333483,1642119,0.76,6,2,0.667
N16_DN1865_polar,153,80987,398795,0.912,2,2,0.5
N16_DN1865_polar,184,147256,725114,0.97,5,3,0.6
N16_DN1865_polar,193,20766,102257,0.992,2,2,0.5
N16_DN1865_polar,198,48581,239220,0.996,1,1,0.5
N16_DN1865_polar,201,314987,1551042,0.869,5,4,0.8
N16_DN1865_polar,217,235113,1157733,0.595,7,2,1
N16_DN1865_polar,225,55369,272649,0.992,2,2,1
N16_DN1865_polar,256,601875,2963725,0.959,8,2,1
N16_DN1865_polar,270,273552,1347014,0.673,5,2,1
N16_DN1865_polar,282,111978,551398,0.823,2,1,1
N16_DN1865_polar,287,65921,324605,0.989,2,2,0.667
N16_DN1865_polar,361,597080,2940110,0.978,5,1,1
N16_DN1865_polar,397,107136,527556,0.996,2,1,0.5
N16_DN1865_polar,403,515595,2538870,0.995,3,1,1
N16_DN1865_polar,419,85600,421509,0.97,2,2,0.5
N16_DN1865_polar,439,264569,1302777,0.644,4,2,1
N16_DN1865_polar,443,232917,1146918,1,3,1,1
N16_DN1865_polar,484,259674,1278673,0.588,1,1,0.333
N16_DN1865_polar,530,127703,628829,0.876,1,1,0.333
N16_DN1865_polar,547,50911,250696,0.999,1,1,1
N16_DN1865_polar,600,21866,107672,0.562,2,2,0.667
N16_DN1865_polar,617,12663,62358,0.975,1,1,0.5
N16_DN1865_polar,621,216991,1068497,0.952,3,2,1
N16_DN1865_polar,663,634153,3122666,0.577,2,1,1
N16_DN1865_polar,680,44087,217093,0.992,1,1,0.333
N16_DN1865_polar,704,259674,1278673,0.988,1,1,0.5
N16_DN1865_polar,719,127703,628829,0.938,1,1,0.5
N16_DN1865_polar,733,165496,814928,1,1,1,1
N16_DN1865_polar,736,53750,264675,0.975,3,3,0.75
N16_DN1865_polar,739,25885,127461,0.697,2,1,1
N16_DN1865_polar,777,27934,137551,1,1,1,1
N16_DN1865_polar,787,11621,57228,0.997,1,1,0.5
N16_DN1865_polar,789,320830,1579815,0.809,2,2,1
N16_DN1865_polar,823,35717,175880,0.855,2,2,1
N16_DN1865_polar,828,50782,250060,1,1,1,1
N16_DN1865_polar,852,114810,565343,0.924,3,1,1
N16_DN1865_polar,880,46265,227818,0.897,1,1,0.333
N16_DN1865_polar,896,9314,45863,0.999,1,1,1
N16_DN1865_polar,913,4893606,24096841,1,2,1,1
N16_DN1865_polar,918,10327,50853,0.954,1,1,0.5
N16_DN1865_polar,925,28581,140738,0.986,1,1,0.333
N16_DN1865_polar,965,1220662,6010722,0.995,1,1,0.5
N16_DN1865_polar,1010,494708,2436017,1,1,1,1
N16_DN1865_polar,1057,43041,211941,0.973,2,1,1
N16_DN1865_polar,1072,46089,226951,0.859,2,1,0.333
N16_DN1865_polar,1075,9490,46731,0.968,1,1,0.5
N16_DN1865_polar,1101,27783,136810,0.998,1,1,0.5
N16_DN1865_polar,1110,21866,107672,0.879,2,1,1
N16_DN1865_polar,1148,233884,1151680,1,2,1,1
N16_DN1865_polar,1193,8982,44229,0.999,1,1,1
N16_DN1865_polar,1209,25925,127661,1,1,1,1
N16_DN1865_polar,1213,50911,250696,0.965,1,1,0.5
N16_DN1865_polar,1228,30453,149959,0.851,2,1,1
N16_DN1865_polar,1257,54204,266908,1,1,1,1
N16_DN1865_polar,1364,30876,152041,0.907,2,1,1
N16_DN1865_polar,1393,32028,157711,0.993,1,1,0.5
N16_DN1865_polar,1411,32875,161885,1,1,1,1
N16_DN1865_polar,1433,9226,45432,1,1,1,1
N16_DN1865_polar,1453,9587,47208,1,1,1,1
N16_DN1865_polar,1460,14828,73016,1,1,1,1
N16_DN1865_polar,1461,6556,32285,0.998,1,1,0.5
N16_DN1865_polar,1534,9104,44830,0.993,1,1,0.5
N16_DN1865_polar,1542,76013,374301,0.506,1,1,0.5
N16_DN1865_polar,1544,8552,42111,1,1,1,1
N16_DN1865_polar,1555,14851,73132,0.966,1,1,0.5
N16_DN1865_polar,1560,19140,94252,0.999,1,1,1
N16_DN1865_polar,1695,10491,51662,1,1,1,1
N16_DN1865_polar,1782,7472,36794,1,1,1,1
N16_DN1865_polar,1791,10436,51391,1,1,1,1
N16_DN1865_polar,1853,9587,47208,0.726,1,1,0.5
N16_DN1865_polar,1959,21145,104126,1,1,1,1
N16_DN1865_polar,2004,613773,3022310,1,1,1,1
N16_DN1865_polar,2065,8982,44229,0.688,1,1,0.5
N16_DN1865_polar,2129,28524,140457,1,1,1,1
N16_DN1865_polar,2415,12265,60395,1,1,1,1
N16_DN1865_polar,2548,33428,164605,1,1,1,1
N16_DN1882_polar,61,9433130,48211916,1,6,3,1
N16_DN1882_polar,83,3094776,15817133,1,9,2,1
N16_DN1882_polar,89,2394706,12239138,1,4,2,1
N16_DN1882_polar,119,1219741,6233992,0.986,3,2,1
N16_DN1882_polar,128,152520,779521,0.939,3,2,0.667
N16_DN1882_polar,149,14654,74898,0.518,1,1,0.333
N16_DN1882_polar,153,81990,419046,0.9,3,3,0.75
N16_DN1882_polar,184,137628,703407,0.906,5,4,0.8
N16_DN1882_polar,201,134261,686198,0.986,3,3,0.6
N16_DN1882_polar,225,41474,211971,0.964,2,2,1
N16_DN1882_polar,282,53367,272757,0.602,2,1,1
N16_DN1882_polar,296,173049,884440,0.854,4,1,1
N16_DN1882_polar,327,150178,767547,0.833,2,1,0.5
N16_DN1882_polar,361,3159066,16145718,1,4,1,1
N16_DN1882_polar,403,936953,4788687,0.999,3,1,1
N16_DN1882_polar,439,278152,1421612,0.993,3,2,1
N16_DN1882_polar,443,58538,299182,1,1,1,1
N16_DN1882_polar,484,197411,1008951,0.588,1,1,0.333
N16_DN1882_polar,486,177643,907920,0.99,1,1,0.333
N16_DN1882_polar,530,24059,122966,0.876,1,1,0.333
N16_DN1882_polar,547,28993,148182,0.999,1,1,1
N16_DN1882_polar,557,14786,75570,0.991,1,1,0.333
N16_DN1882_polar,565,28129,143769,0.998,1,1,0.5
N16_DN1882_polar,600,312479,1597056,0.995,3,2,0.667
N16_DN1882_polar,620,145345,742847,0.833,2,2,0.333
N16_DN1882_polar,621,122034,623706,0.995,2,2,1
N16_DN1882_polar,663,367677,1879165,0.801,4,1,1
N16_DN1882_polar,699,10973,56086,0.998,1,1,0.5
N16_DN1882_polar,704,197411,1008951,0.988,1,1,0.5
N16_DN1882_polar,719,24059,122966,0.938,1,1,0.5
N16_DN1882_polar,729,20649,105539,1,1,1,1
N16_DN1882_polar,733,457055,2335968,1,1,1,1
N16_DN1882_polar,777,13237,67653,1,1,1,1
N16_DN1882_polar,787,32777,167522,0.997,1,1,0.5
N16_DN1882_polar,789,255487,1305773,0.976,2,2,1
N16_DN1882_polar,828,25965,132709,1,1,1,1
N16_DN1882_polar,880,30698,156897,0.897,1,1,0.333
N16_DN1882_polar,885,18787,96022,0.971,1,1,0.5
N16_DN1882_polar,896,7338,37505,0.999,1,1,1
N16_DN1882_polar,900,10531,53823,0.996,1,1,0.333
N16_DN1882_polar,913,7774851,39736596,1,2,1,1
N16_DN1882_polar,965,2391716,12223856,0.995,1,1,0.5
N16_DN1882_polar,1010,145293,742580,1,1,1,1
N16_DN1882_polar,1051,506594,2589159,0.932,2,2,0.4
N16_DN1882_polar,1052,9114,46583,1,1,1,1
N16_DN1882_polar,1063,59874,306013,0.618,3,3,0.429
N16_DN1882_polar,1072,57143,292054,0.983,1,1,0.333
N16_DN1882_polar,1075,7864,40194,0.968,1,1,0.5
N16_DN1882_polar,1097,888647,4541802,1,1,1,1
N16_DN1882_polar,1101,20062,102538,0.998,1,1,0.5
N16_DN1882_polar,1121,10075,51495,1,1,1,1
N16_DN1882_polar,1148,239770,1225447,1,2,1,1
N16_DN1882_polar,1156,21428,109519,0.658,2,1,1
N16_DN1882_polar,1213,28993,148182,0.965,1,1,0.5
N16_DN1882_polar,1228,29397,150247,0.875,2,1,1
N16_DN1882_polar,1257,75477,385761,1,1,1,1
N16_DN1882_polar,1295,12292,62824,1,1,1,1
N16_DN1882_polar,1340,30716,156987,1,1,1,1
N16_DN1882_polar,1364,10539,53867,0.999,1,1,1
N16_DN1882_polar,1393,15210,77737,0.993,1,1,0.5
N16_DN1882_polar,1445,8279,42318,1,1,1,1
N16_DN1882_polar,1460,17295,88395,1,1,1,1
N16_DN1882_polar,1461,9505,48583,0.998,1,1,0.5
N16_DN1882_polar,1497,9175,46892,1,1,1,1
N16_DN1882_polar,1508,7599,38842,0.987,1,1,0.333
N16_DN1882_polar,1534,10775,55074,0.993,1,1,0.5
N16_DN1882_polar,1542,30211,154406,0.506,1,1,0.5
N16_DN1882_polar,1603,18981,97013,1,1,1,1
N16_DN1882_polar,1655,10973,56086,1,1,1,1
N16_DN1882_polar,1791,6876,35147,1,1,1,1
N16_DN1882_polar,1811,10251,52396,1,1,1,1
N16_DN1882_polar,1864,12086,61774,0.863,1,1,0.333
N16_DN1882_polar,1959,21541,110099,1,1,1,1
N16_DN1882_polar,2004,577972,2953965,1,1,1,1
N16_DN1882_polar,2093,266966,1364444,1,1,1,1
N16_DN1882_polar,2126,8643,44178,1,1,1,1
N16_DN1882_polar,2129,17319,88517,1,1,1,1
N16_DN1882_polar,2168,93695,478868,1,1,1,1
N16_DN1882_polar,2249,1075337,5495956,1,1,1,1
N16_DN1882_polar,2250,13889,70986,0.868,1,1,0.5
N16_DN1882_polar,2292,10338,52840,1,1,1,1
N16_DN1882_polar,2344,7119,36385,1,1,1,1
N16_DN1882_polar,2402,14406,73629,1,1,1,1
N16_DN1882_polar,2411,7915,40453,1,1,1,1
N16_DN1882_polar,2415,11093,56699,1,1,1,1
N16_DN1882_polar,2461,58928,301179,1,1,1,1
N16_DN1882_polar,2688,9059,46303,1,1,1,1
N16_DN1882_polar,2706,6938,35461,1,1,1,1
N16_DN1882_polar_2,3,27222381,3451239,0.971,15,12,0.8
N16_DN1882_polar_2,172,3464160,439184,0.795,3,1,1
N16_DN1882_polar_2,185,1932890,245050,0.962,2,2,0.333
N16_DN1882_polar_2,226,1132526,143581,0.833,1,1,0.5
N16_DN1882_polar_2,484,818239,103736,0.588,1,1,0.333
N16_DN1882_polar_2,522,900012,114103,0.998,1,1,0.5
N16_DN1882_polar_2,617,1056235,133909,0.975,1,1,0.5
N16_DN1882_polar_2,663,818239,103736,1,1,1,1
N16_DN1882_polar_2,704,818239,103736,0.988,1,1,0.5
N16_DN1882_polar_2,819,1672125,211991,0.997,1,1,0.5
N16_DN1882_polar_2,1265,733210,92956,1,1,1,1
N16_DN1882_polar_2,1563,2784153,352973,0.96,1,1,0.333
N16_DN1882_polar_2,1968,600581,76141,1,1,1,1
N16_DN1882_polar_2,2004,45576089,5778113,1,1,1,1
N16_DN1882_polar_2,2668,3385414,429201,1,1,1,1
N18_DN1774_polar,14,9272452,32751486,0.927,22,3,1
N18_DN1774_polar,25,136391,481753,0.885,4,4,0.5
N18_DN1774_polar,50,525800,1857194,0.742,8,3,1
N18_DN1774_polar,62,1071539,3784814,0.853,9,6,0.857
N18_DN1774_polar,68,19921024,70363605,0.919,9,2,1
N18_DN1774_polar,71,71373,252099,0.653,2,2,0.667
N18_DN1774_polar,80,7377057,26056711,0.99,9,4,1
N18_DN1774_polar,89,129321,456778,0.606,2,1,0.5
N18_DN1774_polar,119,2208961,7802336,0.968,6,2,1
N18_DN1774_polar,128,804960,2843223,0.971,3,2,0.667
N18_DN1774_polar,138,9621269,33983554,0.571,14,3,1
N18_DN1774_polar,148,139290,491993,0.986,4,3,1
N18_DN1774_polar,149,6415501,22660371,0.551,8,3,1
N18_DN1774_polar,177,14627578,51666480,0.959,14,3,0.75
N18_DN1774_polar,184,207924,734416,0.978,6,3,0.6
N18_DN1774_polar,198,68579,242232,0.989,2,1,0.5
N18_DN1774_polar,225,168961,596793,0.884,4,2,1
N18_DN1774_polar,227,61164,216040,0.995,1,1,0.333
N18_DN1774_polar,247,10608530,37470685,0.668,6,5,1
N18_DN1774_polar,282,224557,793165,0.851,2,1,1
N18_DN1774_polar,293,131196,463403,0.637,4,4,0.8
N18_DN1774_polar,304,65266,230530,0.982,3,3,0.6
N18_DN1774_polar,307,16546,58442,0.999,1,1,1
N18_DN1774_polar,317,225908,797938,0.957,3,3,0.75
N18_DN1774_polar,318,319881,1129860,1,1,1,1
N18_DN1774_polar,321,210314,742858,0.97,2,2,0.667
N18_DN1774_polar,360,160457,566756,0.514,4,2,0.5
N18_DN1774_polar,363,5537097,19557737,0.998,4,1,1
N18_DN1774_polar,374,48206,170273,0.573,2,2,0.4
N18_DN1774_polar,433,6711393,23705501,0.979,12,1,1
N18_DN1774_polar,447,502273,1774095,1,3,1,1
N18_DN1774_polar,452,90687,320319,0.614,2,2,0.667
N18_DN1774_polar,462,125377,442849,0.965,5,3,0.75
N18_DN1774_polar,466,25414,89766,0.623,2,2,0.5
N18_DN1774_polar,484,57654,203642,0.588,1,1,0.333
N18_DN1774_polar,500,10379,36660,0.542,1,1,0.333
N18_DN1774_polar,515,279219,986238,0.99,3,2,1
N18_DN1774_polar,518,14613,51617,0.984,1,1,0.333
N18_DN1774_polar,525,84392,298085,0.882,3,1,1
N18_DN1774_polar,530,16662,58855,0.891,2,2,0.667
N18_DN1774_polar,536,41162,145392,0.952,2,2,0.667
N18_DN1774_polar,547,15714,55504,0.999,1,1,1
N18_DN1774_polar,553,5465691,19305521,0.826,3,2,1
N18_DN1774_polar,566,2621162,9258282,0.638,2,2,0.667
N18_DN1774_polar,573,19609,69262,0.999,1,1,1
N18_DN1774_polar,577,42173,148962,0.789,3,2,0.667
N18_DN1774_polar,596,40075,141550,0.922,2,1,0.333
N18_DN1774_polar,618,128570,454127,0.952,3,2,0.667
N18_DN1774_polar,637,2348409,8294883,0.934,7,5,1
N18_DN1774_polar,665,2195068,7753264,0.558,5,3,1
N18_DN1774_polar,701,256421,905713,0.999,2,1,1
N18_DN1774_polar,704,57654,203642,0.988,1,1,0.5
N18_DN1774_polar,713,143714,507618,0.933,2,2,0.667
N18_DN1774_polar,719,8474,29931,0.938,1,1,0.5
N18_DN1774_polar,727,226577,800300,0.857,4,3,0.5
N18_DN1774_polar,736,57864,204385,0.976,3,3,0.75
N18_DN1774_polar,777,39180,138390,1,1,1,1
N18_DN1774_polar,781,63882,225641,1,2,2,1
N18_DN1774_polar,790,48153,170085,1,1,1,1
N18_DN1774_polar,800,52984,187148,1,2,2,1
N18_DN1774_polar,803,304230,1074580,0.995,2,2,1
N18_DN1774_polar,814,275530,973210,0.514,2,2,1
N18_DN1774_polar,828,12189,43053,1,1,1,1
N18_DN1774_polar,880,86723,306319,0.897,1,1,0.333
N18_DN1774_polar,887,42333,149527,0.851,1,1,0.333
N18_DN1774_polar,897,41443,146382,0.954,1,1,0.333
N18_DN1774_polar,904,16692,58960,0.903,1,1,0.5
N18_DN1774_polar,912,59792,211196,0.925,2,2,1
N18_DN1774_polar,935,35062,123844,0.961,1,1,0.5
N18_DN1774_polar,984,64279,227043,0.999,1,1,1
N18_DN1774_polar,1015,7807,27577,0.997,1,1,0.5
N18_DN1774_polar,1033,102935,363582,0.995,3,2,1
N18_DN1774_polar,1035,301398,1064579,0.995,1,1,0.5
N18_DN1774_polar,1047,11045,39013,0.827,1,1,0.5
N18_DN1774_polar,1060,82135,290114,0.972,2,2,1
N18_DN1774_polar,1062,312595,1104128,0.999,2,2,1
N18_DN1774_polar,1081,256368,905527,0.658,1,1,0.5
N18_DN1774_polar,1112,10870,38396,0.989,1,1,0.5
N18_DN1774_polar,1119,8944,31594,0.999,1,1,1
N18_DN1774_polar,1190,16051,56694,0.993,1,1,0.5
N18_DN1774_polar,1193,11681,41259,0.999,1,1,1
N18_DN1774_polar,1213,15714,55504,0.965,1,1,0.5
N18_DN1774_polar,1233,184094,650246,1,1,1,1
N18_DN1774_polar,1271,287443,1015286,1,1,1,1
N18_DN1774_polar,1283,23730,83819,1,1,1,1
N18_DN1774_polar,1313,19139,67603,0.839,2,2,0.667
N18_DN1774_polar,1368,53121,187632,1,1,1,1
N18_DN1774_polar,1386,15338,54178,1,1,1,1
N18_DN1774_polar,1398,8731,30841,1,1,1,1
N18_DN1774_polar,1410,14147,49971,1,1,1,1
N18_DN1774_polar,1411,37546,132620,1,1,1,1
N18_DN1774_polar,1414,18564,65572,1,1,1,1
N18_DN1774_polar,1417,142921,504815,1,1,1,1
N18_DN1774_polar,1428,41565,146816,1,1,1,1
N18_DN1774_polar,1460,28757,101575,1,1,1,1
N18_DN1774_polar,1465,51317,181259,1,1,1,1
N18_DN1774_polar,1509,71508,252577,1,1,1,1
N18_DN1774_polar,1510,7487,26447,1,1,1,1
N18_DN1774_polar,1530,66936,236426,0.541,2,2,0.4
N18_DN1774_polar,1534,22444,79277,0.993,1,1,0.5
N18_DN1774_polar,1542,7088,25037,0.506,1,1,0.5
N18_DN1774_polar,1555,16974,59954,0.966,1,1,0.5
N18_DN1774_polar,1572,11195,39543,0.994,1,1,0.5
N18_DN1774_polar,1578,13587,47991,1,1,1,1
N18_DN1774_polar,1619,24064,84999,1,1,1,1
N18_DN1774_polar,1636,126510,446850,0.792,2,2,1
N18_DN1774_polar,1640,7119,25145,1,1,1,1
N18_DN1774_polar,1660,9309,32883,1,1,1,1
N18_DN1774_polar,1745,7195,25416,0.985,1,1,0.333
N18_DN1774_polar,1782,6764,23892,1,1,1,1
N18_DN1774_polar,1791,6436,22734,1,1,1,1
N18_DN1774_polar,1897,47643,168281,1,1,1,1
N18_DN1774_polar,1899,17702,62527,1,1,1,1
N18_DN1774_polar,1921,45459,160570,0.96,3,3,1
N18_DN1774_polar,1927,6857,24222,1,1,1,1
N18_DN1774_polar,1929,14356,50708,1,1,1,1
N18_DN1774_polar,1972,20022,70723,0.793,1,1,0.5
N18_DN1774_polar,2004,635917,2246142,1,1,1,1
N18_DN1774_polar,2009,7057,24929,1,1,1,1
N18_DN1774_polar,2027,20997,74166,1,1,1,1
N18_DN1774_polar,2058,14283,50450,1,1,1,1
N18_DN1774_polar,2065,11681,41259,0.688,1,1,0.5
N18_DN1774_polar,2126,1322635,4671717,1,1,1,1
N18_DN1774_polar,2129,20634,72885,1,1,1,1
N18_DN1774_polar,2436,7693,27175,1,1,1,1
N18_DN1774_polar,2548,8341,29463,1,1,1,1
N18_DN1774_polar,2551,7350,25962,1,1,1,1
N18_DN1774_polar,2678,163842,578711,1,1,1,1
N18_DN1775_polar,14,9852417,30713119,0.988,21,3,1
N18_DN1775_polar,62,2517163,7846798,0.838,11,7,1
N18_DN1775_polar,68,17725218,55255148,0.792,10,2,1
N18_DN1775_polar,71,90240,281308,0.653,2,2,0.667
N18_DN1775_polar,80,9459966,29489727,0.994,9,4,1
N18_DN1775_polar,89,146609,457028,0.636,2,1,0.5
N18_DN1775_polar,119,2493207,7772121,0.876,6,2,1
N18_DN1775_polar,128,1227362,3826078,0.973,4,3,1
N18_DN1775_polar,148,128999,402133,0.986,4,3,1
N18_DN1775_polar,149,8113880,25293548,0.554,9,3,1
N18_DN1775_polar,177,11853888,36952343,0.961,15,4,1
N18_DN1775_polar,184,271182,845361,0.957,7,4,0.8
N18_DN1775_polar,198,84123,262238,0.993,2,1,0.5
N18_DN1775_polar,225,381716,1189933,0.979,6,2,1
N18_DN1775_polar,247,11007531,34313978,0.556,6,5,1
N18_DN1775_polar,293,100182,312299,0.817,4,4,0.8
N18_DN1775_polar,304,105992,330411,0.866,4,4,0.8
N18_DN1775_polar,307,18813,58646,0.725,2,1,1
N18_DN1775_polar,313,8127,25334,0.996,1,1,0.333
N18_DN1775_polar,317,156621,488240,0.725,3,3,0.75
N18_DN1775_polar,318,1081351,3370917,1,3,1,1
