compound_number,feature_number,TIC,rel_abundance,mz,rt
5,104_0,27693.000000,0.001295,132.866590,2.812026
5,1782_1,26105.420000,0.001221,483.054785,2.761760
5,956_0,24343.600000,0.001138,316.022278,2.812026
5,81_1,23168.840000,0.001083,126.026453,2.761760
5,1327_0,21371.160000,0.000999,389.108280,2.862293
5,2469_1,20839.000000,0.000974,617.112850,2.812026
5,496_0,20688.600000,0.000967,219.843627,2.812026
5,196_0,16814.890000,0.000786,158.042893,2.812026
5,948_0,16433.930000,0.000768,314.978055,2.812026
5,275_0,15857.950000,0.000742,175.061805,3.163892
5,1728_0,15574.820000,0.000728,473.034080,2.962826
5,171_1,15214.070000,0.000711,153.018170,2.912559
5,1045_0,15011.200000,0.000702,332.073608,3.314691
5,716_1,14814.780000,0.000693,265.147560,2.912559
5,678_1,14704.500000,0.000688,257.900272,2.812026
5,1783_0,14696.270000,0.000687,483.078735,3.264425
5,74_1,14558.050000,0.000681,124.014648,3.566024
5,570_1,14461.530000,0.000676,235.118975,2.912559
5,1430_0,12688.590000,0.000593,411.022585,3.063359
5,2075_0,12552.200000,0.000587,540.180468,2.510427
5,2939_0,10816.890000,0.000506,729.146440,3.013092
5,1528_0,10165.060000,0.000475,433.003950,3.063359
5,769_0,8046.810000,0.000376,277.127380,2.812026
5,1817_0,8034.040000,0.000376,489.104570,2.610960
5,1572_0,6254.590000,0.000292,440.572169,2.862293
5,170_0,5422.620000,0.000254,152.984640,2.510427
5,4527_0,2791.180000,0.000131,996.534489,3.113625
5,3787_0,1727.620000,0.000081,882.158583,3.264425
5,726_1,1107.990000,0.000052,269.065790,2.761760
6,207_1,167169105.340000,0.927848,160.059488,6.732814
6,212_1,2857845.590000,0.015862,161.065390,6.732814
6,515_1,1010165.710000,0.005607,223.043355,7.084679
6,1082_0,931590.190000,0.005171,337.079170,6.582014
6,56_2,678694.100000,0.003767,116.034488,6.531748
6,573_0,521862.400000,0.002897,236.076978,6.531748
6,616_1,407380.750000,0.002261,245.043880,6.531748
6,41_2,403317.620000,0.002239,111.009765,5.828017
6,1229_2,379178.080000,0.002105,370.044033,6.732814
6,196_2,375814.580000,0.002086,158.042893,6.833347
6,145_2,370266.220000,0.002055,145.061960,5.978816
6,926_4,321780.100000,0.001786,311.169995,6.230149
6,447_1,299671.050000,0.001663,209.027780,6.330682
6,1009_4,254592.100000,0.001413,325.185570,6.230149
6,767_1,250125.900000,0.001388,277.055530,6.582014
6,430_3,245219.760000,0.001361,205.032910,7.084679
6,91_3,235483.800000,0.001307,129.020210,6.682547
6,1111_3,186060.860000,0.001033,343.114585,6.179882
6,244_3,168968.000000,0.000938,169.012020,6.280415
6,4834_0,154489.100000,0.000857,1052.462669,6.933880
6,12_0,151004.430000,0.000838,96.045768,6.783080
6,170_2,149291.500000,0.000829,152.984640,6.531748
6,1096_4,148563.400000,0.000825,339.201146,6.230149
6,136_2,133692.090000,0.000742,142.049043,5.878283
6,135_0,132247.240000,0.000734,142.015513,6.883613
6,77_3,120188.500000,0.000667,125.025340,5.928550
6,253_2,108245.600000,0.000601,171.019035,6.531748
6,1088_0,101729.300000,0.000565,338.080283,6.582014
6,871_3,101039.000000,0.000561,300.996010,6.531748
6,699_1,97065.530000,0.000539,261.109580,6.883613
6,346_2,97036.780000,0.000539,191.055655,5.727483
6,0_3,95393.430000,0.000529,85.028740,6.230149
6,701_2,87425.020000,0.000485,262.058003,7.084679
6,4900_0,69428.700000,0.000385,1065.189730,6.531748
6,375_1,69053.490000,0.000383,195.050525,6.833347
6,4024_0,67231.710000,0.000373,914.184603,6.682547
6,50_2,66448.470000,0.000369,114.056213,6.682547
6,1110_1,59699.600000,0.000331,343.066685,6.431215
6,339_0,50106.440000,0.000278,189.000740,6.531748
6,1674_1,49657.700000,0.000276,463.085225,6.783080
6,273_3,47364.210000,0.000263,175.023485,6.582014
6,926_5,44774.900000,0.000249,311.169995,7.486811
6,181_2,44498.300000,0.000247,155.034765,6.431215
6,2538_2,39728.600000,0.000221,631.094895,6.531748
6,716_4,38831.800000,0.000216,265.147560,6.179882
6,1231_2,35791.300000,0.000199,371.045145,6.582014
6,856_2,35126.440000,0.000195,297.149630,6.230149
6,157_1,34904.770000,0.000194,149.008930,7.134946
6,4907_0,34485.600000,0.000191,1066.200423,6.481481
6,5250_0,34195.700000,0.000190,1135.569376,6.582014
6,2384_1,33511.500000,0.000186,601.085470,6.582014
6,992_1,33248.440000,0.000185,321.128430,6.732814
6,2033_0,32662.700000,0.000181,531.170455,6.883613
6,2103_0,31971.800000,0.000177,547.102035,7.034413
6,662_1,31525.400000,0.000175,254.983155,6.582014
6,477_1,30763.090000,0.000171,216.088258,6.682547
6,317_1,30437.400000,0.000169,184.095768,7.034413
6,531_0,29804.100000,0.000165,226.990325,6.582014
6,147_3,29521.500000,0.000164,146.043913,6.933880
6,293_5,27095.980000,0.000150,179.056675,6.079349
6,310_0,25683.000000,0.000143,182.994065,6.531748
6,57_2,24349.700000,0.000135,116.072808,7.034413
6,585_1,24177.550000,0.000134,239.075525,6.883613
6,505_1,23458.630000,0.000130,221.065080,7.537078
6,82_0,22233.180000,0.000123,126.055193,6.129616
6,414_1,20208.600000,0.000112,202.034363,7.034413
6,2450_0,18450.650000,0.000102,612.193508,6.933880
6,5116_0,17291.610000,0.000096,1109.502131,6.833347
6,62_0,14607.830000,0.000081,118.051083,5.928550
6,141_2,14585.600000,0.000081,144.032108,8.190542
6,1045_1,14525.400000,0.000081,332.073608,5.174552
6,424_3,11336.230000,0.000063,204.050958,6.933880
6,2423_0,10074.010000,0.000056,608.093258,6.330682
6,85_0,8706.510000,0.000048,127.003615,6.531748
6,5438_0,7851.830000,0.000044,1175.542026,6.431215
6,126_1,7152.150000,0.000040,140.032448,6.632281
6,3841_0,6572.970000,0.000036,889.137630,6.883613
6,131_2,5414.560000,0.000030,141.019190,8.140276
6,5194_0,5142.950000,0.000029,1125.989352,7.084679
6,839_4,3367.120000,0.000019,293.178710,6.330682
6,3099_1,2593.450000,0.000014,769.851962,6.883613
6,3101_1,2350.370000,0.000013,770.354913,6.883613
6,221_1,2174.570000,0.000012,163.038875,4.923219
7,1712_0,54949028.200000,0.411596,471.055805,1.304031
7,356_0,21661306.000000,0.162254,193.014770,1.203498
7,973_0,16574281.000000,0.124150,319.044775,1.304031
7,1722_0,12127122.410000,0.090838,472.061708,1.304031
7,872_0,8450288.170000,0.063297,301.034330,1.304031
7,983_0,2473720.540000,0.018529,320.050678,1.253765
7,4207_0,2441733.300000,0.018290,943.121065,1.203498
7,368_0,2103458.000000,0.015756,194.015883,1.253765
7,291_0,1878545.000000,0.014071,178.999195,1.304031
7,1729_0,1596826.400000,0.011961,473.072400,1.203498
7,881_0,1377121.000000,0.010315,302.040233,1.253765
7,2490_0,935036.200000,0.007004,623.066835,1.555364
7,4213_0,931915.380000,0.006981,944.126968,1.203498
7,675_0,692102.000000,0.005184,257.042860,1.253765
7,1635_0,664284.170000,0.004976,453.102840,1.605630
7,358_0,559090.000000,0.004188,193.053090,1.856963
7,468_0,491315.000000,0.003680,215.034455,1.253765
7,361_0,477477.000000,0.003577,193.163260,1.253765
7,380_0,455823.600000,0.003414,197.009640,1.253765
7,272_0,435715.800000,0.003264,175.004325,1.253765
7,989_0,423801.000000,0.003174,321.066160,1.505097
7,374_0,340616.000000,0.002551,195.021785,1.253765
7,164_0,336934.410000,0.002524,151.001575,1.253765
7,2499_0,303067.200000,0.002270,624.072738,1.454831
7,754_0,254250.300000,0.001904,275.067675,1.253765
7,978_0,242207.600000,0.001814,319.236376,1.253765
7,975_0,233984.900000,0.001753,319.130995,1.253765
7,566_0,91387.490000,0.000685,235.023175,1.605630
8,346_2,2028960.500000,0.266085,191.055655,5.727483
8,221_1,1295364.000000,0.169878,163.038875,4.923219
8,871_2,442569.000000,0.058040,300.996010,4.872953
8,244_2,384035.000000,0.050364,169.012020,4.621620
8,1040_2,287292.000000,0.037676,331.067705,5.023752
8,1783_1,267981.930000,0.035144,483.078735,4.571354
8,1206_0,211610.510000,0.027751,365.048050,4.973486
8,1296_0,179094.800000,0.023487,383.120765,5.677217
8,415_0,166770.500000,0.021871,202.048733,4.923219
8,354_1,139763.910000,0.018329,192.056768,5.677217
8,926_3,137700.000000,0.018058,311.169995,4.923219
8,1847_0,136619.000000,0.017917,495.077715,4.822686
8,1009_3,125250.500000,0.016426,325.185570,4.872953
8,2428_2,99438.000000,0.013041,609.123110,4.521087
8,1790_1,77363.300000,0.010146,484.084638,5.074019
8,1481_1,73561.000000,0.009647,423.069465,4.621620
8,1495_2,71930.800000,0.009433,426.087173,4.872953
8,1096_3,71834.400000,0.009421,339.201146,4.872953
8,1574_2,70262.300000,0.009214,441.079910,4.621620
8,1008_2,68585.500000,0.008995,325.089770,4.923219
8,1734_1,59925.300000,0.007859,473.283161,4.872953
8,736_2,59783.200000,0.007840,271.044065,4.872953
8,487_0,59117.700000,0.007753,218.023423,4.923219
8,591_1,58387.300000,0.007657,241.034640,3.415224
8,794_2,52799.200000,0.006924,285.040480,4.219488
8,936_2,52295.600000,0.006858,313.057260,4.872953
8,108_2,48115.800000,0.006310,134.044933,4.822686
8,856_1,46996.900000,0.006163,297.149630,4.872953
8,1403_1,45951.300000,0.006026,405.102130,4.269755
8,391_2,45923.500000,0.006023,199.007075,4.872953
8,95_2,45690.400000,0.005992,130.050063,5.224818
8,1279_1,41261.200000,0.005411,381.022740,4.872953
8,716_3,40265.500000,0.005281,265.147560,4.872953
8,1473_1,38653.100000,0.005069,421.076820,4.923219
8,1299_0,37924.300000,0.004974,384.126668,4.923219
8,1500_1,37549.700000,0.004924,427.088285,4.872953
8,898_2,35085.900000,0.004601,305.067520,4.671887
8,216_2,34083.600000,0.004470,162.047343,4.872953
8,824_2,31195.800000,0.004091,291.013625,4.872953
8,455_2,31111.300000,0.004080,211.025215,4.872953
8,1374_0,30483.300000,0.003998,399.095455,5.425884
8,2572_0,29867.240000,0.003917,635.089765,3.566024
8,2436_2,27738.300000,0.003638,610.129013,4.521087
8,248_1,26986.000000,0.003539,170.017923,4.872953
8,1213_0,26638.800000,0.003494,366.049163,4.872953
8,590_3,26224.640000,0.003439,241.010690,4.872953
8,358_3,21273.690000,0.002790,193.053090,5.677217
8,839_3,19416.110000,0.002546,293.178710,4.872953
8,1014_2,17994.180000,0.002360,326.186683,4.872953
8,285_2,17972.250000,0.002357,177.016130,4.722153
8,932_2,17726.990000,0.002325,312.171108,4.872953
8,1797_1,17663.230000,0.002316,485.085750,5.124285
8,1584_1,15840.600000,0.002077,442.085813,4.772420
8,697_2,14559.580000,0.001909,261.037730,4.521087
8,1485_1,13214.050000,0.001733,424.075368,4.722153
8,886_2,10176.800000,0.001335,303.050925,4.772420
8,230_2,9920.980000,0.001301,165.041100,5.275085
8,789_3,7840.790000,0.001028,283.081365,5.023752
8,2480_1,7257.700000,0.000952,619.167765,4.772420
8,2442_1,5920.710000,0.000776,611.139705,4.671887
8,4017_0,5660.670000,0.000742,913.145170,4.822686
8,902_2,4746.270000,0.000622,306.068633,4.772420
8,2539_2,4694.330000,0.000616,631.109265,4.621620
8,1566_0,2627.390000,0.000345,439.379456,5.124285
8,53_1,1919.390000,0.000252,115.004635,4.018422
8,203_2,1532.640000,0.000201,159.067955,5.174552
8,323_1,1242.340000,0.000163,185.092090,5.928550
9,1104_1,139847900.890000,0.780643,341.107570,6.129616
9,1109_1,10081958.510000,0.056278,342.113473,6.129616
9,2795_0,8872775.750000,0.049529,683.224596,6.129616
9,1316_1,6554499.280000,0.036588,387.110845,6.129616
9,230_3,3675022.740000,0.020514,165.041100,6.129616
9,2800_0,892012.210000,0.004979,684.225708,6.179882
9,105_2,732606.060000,0.004089,133.015080,6.079349
9,1045_1,526504.100000,0.002939,332.073608,5.174552
9,1969_0,490640.010000,0.002739,515.210136,6.129616
9,1168_0,473128.930000,0.002641,355.065665,6.330682
9,812_1,447824.920000,0.002500,288.086928,6.129616
9,926_4,396966.500000,0.002216,311.169995,6.230149
9,1009_4,371660.100000,0.002075,325.185570,6.230149
9,1803_0,343880.720000,0.001920,486.182663,6.129616
9,1111_3,283601.300000,0.001583,343.114585,6.179882
9,482_2,242604.370000,0.001354,217.036680,6.129616
9,345_2,226392.120000,0.001264,191.017335,6.330682
9,1790_2,216731.210000,0.001210,484.084638,6.079349
9,1096_4,209822.830000,0.001171,339.201146,6.230149
9,293_5,200638.060000,0.001120,179.056675,6.079349
9,155_3,189301.000000,0.001057,148.031768,6.179882
9,356_2,163074.800000,0.000910,193.014770,6.280415
9,447_1,161139.160000,0.000899,209.027780,6.330682
9,2770_0,151273.700000,0.000844,676.101848,5.878283
9,46_4,148713.930000,0.000830,113.026360,6.330682
9,1810_1,143283.000000,0.000800,487.178985,6.129616
9,856_2,125211.330000,0.000699,297.149630,6.230149
9,22_1,124376.970000,0.000694,101.022590,6.179882
9,4558_0,120653.490000,0.000673,1002.531584,6.029083
9,4564_0,104613.000000,0.000584,1004.428429,6.280415
9,768_1,99719.800000,0.000557,277.084270,6.280415
9,470_3,97292.300000,0.000543,215.091935,6.179882
9,41_2,95823.710000,0.000535,111.009765,5.828017
9,2773_0,94953.080000,0.000530,676.604799,5.928550
9,4563_0,92173.900000,0.000515,1003.930267,6.230149
9,1260_0,90540.410000,0.000505,377.085350,6.179882
9,4686_0,82610.710000,0.000461,1027.430066,6.230149
9,2116_0,82092.740000,0.000458,550.268233,5.978816
9,0_3,72974.550000,0.000407,85.028740,6.230149
9,346_2,72323.180000,0.000404,191.055655,5.727483
9,716_4,71979.490000,0.000402,265.147560,6.179882
9,4684_0,69471.400000,0.000388,1026.931905,6.230149
9,88_2,65190.800000,0.000364,128.033468,6.431215
9,295_3,54591.270000,0.000305,180.033838,6.179882
9,4567_0,51725.340000,0.000289,1004.931380,6.230149
9,551_0,50903.730000,0.000284,231.100155,6.179882
9,103_1,49253.190000,0.000275,132.066658,5.978816
9,2798_0,49221.260000,0.000275,684.101168,6.431215
9,3895_0,48454.700000,0.000270,897.189640,5.978816
9,139_1,44934.400000,0.000251,143.035785,6.179882
9,1014_3,43770.760000,0.000244,326.186683,6.230149
9,286_2,43419.460000,0.000242,177.040080,5.727483
9,148_0,41722.370000,0.000233,146.063073,5.878283
9,141_1,41542.910000,0.000232,144.032108,6.833347
9,62_0,40683.570000,0.000227,118.051083,5.928550
9,238_0,40576.400000,0.000227,167.953427,6.179882
9,150_2,39843.140000,0.000222,147.030655,6.330682
9,4688_0,38988.030000,0.000218,1027.937807,6.179882
9,2790_1,37697.200000,0.000210,681.131360,6.079349
9,1734_2,36149.500000,0.000202,473.283161,6.280415
9,211_2,35931.120000,0.000201,161.046230,6.179882
9,1665_0,34079.800000,0.000190,460.168108,6.129616
9,1110_1,33132.340000,0.000185,343.066685,6.431215
9,327_3,32812.420000,0.000183,186.078833,6.230149
9,932_3,32500.180000,0.000181,312.171108,6.230149
9,3703_1,31991.800000,0.000179,870.729614,6.079349
9,264_1,31488.910000,0.000176,173.093110,6.129616
9,391_3,30575.500000,0.000171,199.007075,6.230149
9,207_1,28676.970000,0.000160,160.059488,6.732814
9,2775_0,27771.850000,0.000155,677.112540,6.179882
9,573_0,26828.340000,0.000150,236.076978,6.531748
9,181_2,26411.820000,0.000147,155.034765,6.431215
9,2117_1,24490.180000,0.000137,550.771184,5.978816
9,1740_0,22631.850000,0.000126,474.183683,6.129616
9,3901_0,21330.630000,0.000119,898.185963,6.079349
9,701_2,21197.500000,0.000118,262.058003,7.084679
9,342_1,20201.350000,0.000113,190.049753,6.179882
9,568_0,19515.530000,0.000109,235.071075,6.179882
9,861_1,19126.200000,0.000107,299.060845,6.179882
9,159_2,15877.430000,0.000089,149.047250,6.431215
9,321_2,15313.120000,0.000085,185.025030,6.179882
9,890_1,15250.080000,0.000085,304.037668,6.129616
9,392_1,14627.300000,0.000082,199.026235,6.129616
9,515_0,13821.560000,0.000077,223.043355,5.576684
9,4569_0,13491.730000,0.000075,1005.439121,6.179882
9,2801_0,13282.950000,0.000074,684.599329,6.380948
9,477_1,12587.160000,0.000070,216.088258,6.682547
9,574_2,11895.640000,0.000066,236.096138,6.079349
9,4830_0,11019.630000,0.000062,1051.461556,6.179882
9,1022_1,10924.740000,0.000061,327.168635,6.179882
9,774_0,10851.510000,0.000061,278.085383,6.179882
9,1153_2,10441.440000,0.000058,351.180965,6.380948
9,266_2,9787.970000,0.000055,174.051113,6.632281
9,100_1,9785.910000,0.000055,131.046385,6.682547
9,2046_1,9320.090000,0.000052,533.172680,6.129616
9,1742_1,9162.630000,0.000051,474.284273,6.179882
9,526_0,9032.530000,0.000050,226.003583,6.179882
9,4829_0,8991.140000,0.000050,1050.958605,6.129616
9,45_2,8916.710000,0.000050,112.983250,6.179882
9,1121_0,8071.190000,0.000045,345.044960,6.129616
9,2349_0,7526.290000,0.000042,595.222496,6.230149
9,56_2,5520.580000,0.000031,116.034488,6.531748
9,2760_1,5032.210000,0.000028,674.133153,5.878283
9,553_0,3768.020000,0.000021,232.101268,6.179882
10,4478_0,3750597.290000,0.345446,987.519686,3.867623
10,4481_0,1723747.540000,0.158764,988.520799,3.867623
10,4200_1,1072937.780000,0.098822,941.511621,3.767090
10,1839_0,726054.010000,0.066873,493.252721,3.917889
10,3145_1,686415.540000,0.063222,779.460726,3.867623
10,4202_0,496989.670000,0.045775,942.009783,3.867623
10,4204_0,485996.450000,0.044762,942.512734,3.867623
10,1841_0,271169.450000,0.024976,493.755672,3.767090
10,105_1,212441.560000,0.019567,133.015080,4.068689
10,4487_0,212379.210000,0.019561,989.526701,3.867623
10,3152_1,207666.680000,0.019127,780.461839,3.867623
10,3620_0,193419.600000,0.017815,860.478989,3.767090
10,3625_0,184982.100000,0.017038,860.981940,3.867623
10,5886_0,136604.100000,0.012582,1413.270321,3.767090
10,5888_0,113802.900000,0.010482,1413.778062,3.767090
10,3629_0,82193.700000,0.007570,861.484891,3.767090
10,4963_0,79631.620000,0.007334,1076.542059,3.767090
10,5883_0,66663.600000,0.006140,1412.781739,3.767090
10,5889_0,52961.630000,0.004878,1414.281013,3.767090
10,4206_0,51408.670000,0.004735,943.010895,3.767090
10,4210_0,49211.990000,0.004533,943.513846,3.767090
11,4571_0,1688872.000000,0.197734,1005.530131,4.571354
11,4316_1,1140352.000000,0.133513,959.517276,4.571354
11,1880_1,964696.000000,0.112947,502.262733,4.621620
11,4574_0,803186.000000,0.094037,1006.531244,4.571354
11,4319_0,673151.100000,0.078813,960.015438,4.571354
11,3226_1,598637.700000,0.070089,797.466381,4.571354
11,4321_0,582334.300000,0.068180,960.518389,4.521087
11,1882_0,449861.600000,0.052670,502.760894,4.571354
11,5945_0,193094.500000,0.022608,1440.290778,4.571354
11,3761_0,190714.300000,0.022329,878.489434,4.571354
11,3763_0,182410.200000,0.021357,878.982805,4.621620
11,3231_1,181223.200000,0.021218,798.472284,4.571354
11,5948_0,160471.100000,0.018788,1440.788939,4.571354
11,4581_0,141523.000000,0.016570,1007.532356,4.571354
11,1891_0,118139.900000,0.013832,503.273426,4.571354
11,4325_0,115110.600000,0.013477,961.021340,4.571354
11,5944_0,96988.300000,0.011355,1439.787827,4.571354
11,3768_0,83585.900000,0.009786,879.495336,4.571354
11,5949_0,78538.330000,0.009195,1441.291891,4.571354
11,4331_0,51526.490000,0.006033,961.524291,4.571354
11,5950_0,24301.140000,0.002845,1441.790052,4.571354
11,4443_0,22408.720000,0.002624,982.518914,4.571354
12,4382_1,41857393.810000,0.524294,970.539094,4.571354
12,4388_0,20348341.400000,0.254878,971.544996,4.571354
12,4396_0,4475339.340000,0.056057,972.546109,4.470821
12,4085_0,4316959.150000,0.054073,924.531029,4.420554
12,4088_0,2219370.620000,0.027799,925.029190,4.420554
12,4098_0,1937576.760000,0.024270,925.532141,4.420554
12,5859_0,1142190.220000,0.014307,1387.801827,4.420554
12,5860_0,945129.250000,0.011838,1388.309568,4.470821
12,4991_0,670568.900000,0.008399,1083.588166,4.521087
12,4402_0,341466.450000,0.004277,973.552011,4.470821
12,4996_0,318189.800000,0.003986,1084.589279,4.470821
12,5861_0,266436.760000,0.003337,1388.807730,4.470821
12,4860_0,251572.100000,0.003151,1058.560354,4.470821
12,5857_0,229888.100000,0.002880,1387.298876,4.420554
12,5858_0,206139.290000,0.002582,1387.308456,4.470821
12,4867_0,95105.420000,0.001191,1059.561466,4.470821
12,4103_0,75793.200000,0.000949,926.035093,4.470821
12,4236_0,64585.010000,0.000809,947.527876,4.420554
12,5003_0,52647.500000,0.000659,1085.599971,4.470821
12,3606_0,8034.360000,0.000101,858.998875,4.118955
12,2171_0,7728.180000,0.000097,563.800017,4.722153
12,4298_0,5248.000000,0.000066,956.518729,4.973486
13,1674_0,2134851.180000,0.390238,463.085225,1.756430
